symbol,timetoexpiry,strike,last,bid,ask,volume,openint,curprice,histvol,implvol,bsval
KAI,202,95,7.51,9,10.1,5,18,98.550003,0.0909725600209528,0.286181478247459,4.76185997016887
MOV,20,22,1.55,5.7,6.3,80,0,28,0.257348756950977,0.87706769423397,6.00001049479066
EQT,48,72.5,0.6,0.5,0.65,1412,1412,65.239998,0.17944393446985,0.298489999207513,0.0988289610324369
NGVC,167,5,1.01,1,1.25,58,128,5.58,0.498813478298307,0.658529552039569,1.03546347229879
ACRE,48,15,0.15,0,0.15,15,15,13.31,0.123003724253845,0.337167688268506,0.000713358330129713
QEP,76,11,0.12,0.1,0.25,600,1885,8.57,0.594469675866131,0.59150078614087,0.253397537191678
HGV,20,40,0.45,0.2,0.4,20,24,38.630001,0.184858708999082,0.253001456483951,0.202513157734913
OXY,139,70,1.07,1.06,1.18,536,411,64.209999,0.149808748809051,0.199849819063232,0.584354800937147
WCN,167,70,3.1,3,3.3,3,5,69.959999,0.121855417388631,0.175910674221585,2.28053965001171
AMC,20,18,0.08,0.05,0.1,4705,5373,14.7,0.617291986182748,0.641525102458781,0.0857295460661218
BMY,111,25,38,37.05,40.35,50,50,63.740002,0.193233732728585,1.40171052666477,38.740002
BDN,20,20,0.06,0,0.1,7,19,17.49,0.137265482084224,0.456548829798602,1.9553673231143e-06
SNX,20,130,1.52,0.9,1.15,54,489,126.510002,0.354338897598026,0.210421763925659,2.72392487666973
HSY,34,110,2.2,2.01,2.39,5,0,109.169998,0.143516493362819,0.208785672094631,1.52833585646977
DCO,167,30,4,4.1,5.1,50,64,32.049999,0.232298534986028,0.47902518071503,3.13681428535878
SCL,167,95,1.55,1.8,2.4,26,26,83.660004,0.122954487887278,0.273366845964446,0.203470117383782
ES,20,60,1.1,0.9,1.1,37,112,60.439999,0.146409029780441,0.153324436710962,1.06195120923508
MCD,76,145,12.95,12.5,14.4,331,1495,156.679993,0.192663859234168,0.258101499458268,13.0564387698579
DFS,839,32.5,31.78,30.5,33.9,20,20,64.480003,0.179121564047347,0.412508399827236,32.0030335451923
MGP,167,35,0.25,0,0.15,10,56,30.209999,0.134102977597882,0.162627765053865,0.0649507690816531
TWLO,111,65,0.01,0,0.05,182,439,29.85,0.410727445510757,0.607596672439275,0.000746699854956132
AUY,202,5,0.05,0.04,0.08,926,1098,2.65,0.493420360582175,0.658059220839774,0.0224405042823624
KMG,20,60,0.25,0.05,0.4,30,30,54.880001,0.185363416701563,0.37289794397027,0.0181854214406005
HCN,111,85,0.15,0.1,0.25,151,1374,70.279999,0.16074641395391,0.222985804192088,0.0390500256017041
PFS,20,25,0.6,0.5,0.85,2,14,26.67,0.209545269993287,1.02565771488307e-16,1.72544549869595
MX,111,10,1.33,1.8,2.05,165,238,11.35,0.446543836650465,0.539969630035328,1.85550908516002
CW,48,110,1.5,0.8,1.25,13,23,104.540001,0.148301657320198,0.211627102122479,0.531205875371338
ATEN,48,7.5,0.66,0.4,0.7,40,193,7.56,0.551963200771332,0.615916766361348,0.630769884393611
STM,20,17.5,2.02,1.95,2.1,217,20086,19.42,0.316388781684385,0.463746623461524,1.96942195401406
SB,20,5,0.05,0,0.1,141,1030,2.74,0.695859279817535,2.12953295622852,1.60389630380043e-05
GPK,76,15,0.35,0.3,0.4,2651,5397,13.95,0.167191055367142,0.311706829450236,0.100760469396215
CIR,48,70,0.7,0,4.4,40,54,54.43,0.294706354551153,1.16797900682577,0.0205687684164015
SCHW,475,65,0.3,0.15,0.4,100,200,43.740002,0.218181841200601,0.230194881870989,0.312886894725867
OIS,48,25,1.5,1.35,1.75,2,0,25.35,0.237368927145981,0.431181905159727,1.05049756653208
AHP,20,7.5,2.4,1.45,2.55,1,1,9.5,0.212619680343088,1.67516536708018,2.00000008302885
CAH,475,90,0.9,0.5,0.9,30,16,66.919998,0.175502318281608,0.206156485988215,0.474795114347317
NRG,111,28,1.43,1.3,1.4,546,11307,25.59,0.32183230795563,0.411030973954473,0.927410508113826
WMB,111,5,23.86,23,27.45,35,0,30.01,0.137321504251335,4.19300491402735,25.01
USM,111,40,0.69,0.4,0.75,10,50,35.400002,0.284874646470665,0.286888237021679,0.737692095955962
AXTA,111,38,0.74,0.5,0.65,1000,1040,28.92,0.111934148227358,0.471835655538281,2.05024839556201e-06
VR,20,50,0.75,0.45,0.85,101,45,49.209999,0.566218156337413,0.25995211790321,2.2448846789824
ACN,6,135,0.85,0.8,1,76,184,135.070007,0.15188209379876,0.139656998118649,1.08440225953885
OKE,202,57.5,2.5,2.35,2.7,38,374,55.41,0.155275666572098,0.218121960460148,1.68744989015928
MTN,202,330,0.15,0,0.3,5,14,228.119995,0.195637896798745,0.235087651759214,0.0711729631771263
ARMK,20,45,0.1,0,0.15,10,5,40.610001,0.0963425022436978,0.335209006247404,5.16774649575083e-07
KMG,48,55,2.05,2.1,3.2,1,2,54.880001,0.185363416701563,0.410485477264195,1.41382400403697
PN,20,2.5,0.6,0,0.65,10,208,1.35,1.06725140816048,7.2994124475489,0.00101332391887863
REN,111,42,2.8,0.5,0.75,10,10,29.690001,0.689582715107151,0.569916621859384,1.30436215623991
HRC,167,45,30.47,27,31.8,10,10,74,0.153430881125597,0.783629592089082,29.000000946737
TS,167,30,1.5,1.2,1.4,3,84,28.309999,0.232473939394051,0.272422505392595,1.10462319585411
SNE,202,40,1.35,1.5,1.75,516,512,37.34,0.1931597426566,0.252035500523595,1.13359565529286
LAZ,48,43,1.75,1.55,1.8,10,7,45.220001,0.198691097587718,8.09445850478898e-18,2.6748431351629
ACRE,48,12.5,0.9,0.65,1,12,14,13.31,0.123003724253845,0.264069679083848,0.830743306568481
ATI,48,22.5,2.3,2.35,2.5,27,1117,23.9,0.389255009800592,0.510229031657214,2.122738658958
CVA,167,20,0.05,0,0.1,200,200,14.85,0.1994783073456,0.293513197519228,0.0111325101320283
CALX,111,8,0.45,0.3,0.5,100,1403,5.05,0.346321813547075,1.11458391043787,0.00320284839503793
BAH,20,40,0.05,0,0.3,100,300,37.389999,0.138867872398802,0.323980444030471,0.00869116423235605
BBW,167,7.5,2.23,2.15,2.4,10,10,9.15,0.273235544261144,0.641713598049957,1.75985428113247
AXE,20,85,0.65,0.65,0.9,1,6,85,0.257863325177941,0.113384913155402,2.04655375909125
SSTK,48,42.5,0.47,0.35,0.5,5,156,33.290001,0.220271915596673,0.587719914459408,0.000933864539274673
SAP,167,130,0.35,0.25,0.45,166,283,109.650002,0.127750475829244,0.172733696071665,0.0948003637412924
NYT,48,21,0.25,0.25,0.35,502,502,19.6,0.10292337575578,0.299272620637329,0.00955785698536094
MSGN,48,25,0.2,0,0.2,155,3329,21.200001,0.254258219504394,0.392638376283698,0.0311934540817724
BSX,475,18,10.9,11.35,12.15,174,183,29.17,0.121659327704683,0.43527735512731,11.1702018244346
KR,48,21,0.55,0.5,0.6,1332,309,20.059999,0.340524812737727,0.337135794658512,0.609370192273027
FNF,20,48,0.46,0.35,0.55,153,27,47.459999,0.219770887203827,0.177440974884251,0.733056595392462
MCY,167,60,2.25,1.65,2.25,4,5,56.689999,0.244012558059001,0.233401412427517,2.40648091213178
CNS,76,45,1.23,0,0.2,6,6,39.490002,0.168391417911789,0.22239569240438,0.0592254815019471
GLOB,139,45,1.85,2,2.75,5,23,40.07,0.231619319734628,0.462284026358766,0.713456666709346
MCY,76,65,0.6,0.25,0.65,5,13,56.689999,0.244012558059001,0.293609876194434,0.357170104892229
SBH,76,22.5,0.23,0.1,0.25,10,38,19.58,0.309630344739501,0.307768281064494,0.254361349716103
PBFX,111,17.5,2.7,2.65,4.6,3,0,21,0.126717997603386,0.586141221401654,3.50190386120103
FBC,111,35,2.3,1.75,2.1,343,740,35.48,0.166558418292058,0.238811276681289,1.54500280960739
MITT,139,17.5,2.04,1.65,2.45,36,0,19.24,0.111108693466137,0.313116460047729,1.78792425693061
BCS,76,13,0.05,0,0.1,200,682,10.35,0.20395042096324,0.392596368879275,0.00252459882426766
WBC,76,155,2.82,2.9,3.4,12,29,148,0.158133071641506,0.228215680409552,1.72454523702991
SLF,139,40,1.5,1.45,1.8,4,141,39.82,0.123808747740223,0.192331275639265,1.12829979288973
ROL,20,45,1.4,1.45,1.65,11,101,46.139999,0.10507897215156,0.229363481095741,1.23037311301677
PVH,475,145,9.9,9.4,11.1,58,201,126.059998,0.133832938370045,0.311706664554522,2.00623590820771
QSR,111,70,1,0.85,1.05,3950,4177,63.880001,0.2314833400228,0.219503851348047,1.18416773567769
PRO,48,30,0.85,0.65,1.05,26,32,24.129999,0.278016298100027,0.811425382547558,0.0148408700248048
HAE,76,55,0.95,0,4.9,10,10,44.869999,0.225289080721809,1.0112436850858,0.0456749919749766
EPAM,111,120,0.07,0,0.1,23,7,87.93,0.258955524827749,0.269240335737611,0.0762603004721796
PES,76,5,0.1,0,0.15,100,261,2.55,0.710648908853974,1.35480762982914,0.00790815869240918
EFX,20,89,14.52,17.3,18,44,22,105.989998,0.829434495817693,0.669041763278363,18.8789534939448
WAGE,48,90,0.05,0,0.1,15,15,60.700001,0.232916609518758,0.525937590865114,1.91530376142121e-06
PDM,76,22.5,0.2,0.1,0.45,5,14,20.16,0.10147647103281,0.334963238061284,0.00292104926594211
DSL,139,22.5,0.05,0,0.1,18,33,21.25,0.0886057807956398,0.0913573078322644,0.0912837815175611
MED,20,60,0.3,0.2,0.5,100,176,59.369999,0.235207284880102,0.138977539755864,1.01981678685983
WGO,48,48,1.45,1.35,1.5,250,14,44.75,0.246981379825976,0.422907392562778,0.514004953053776
PAYC,48,62.5,13.44,12.9,13.3,46,84,74.959999,0.176822219884614,0.467695157333978,12.4629650133048
UNH,258,210,7.15,6.65,7.05,4,254,195.850006,0.11456410715305,0.18995835179257,2.67637869310231
TLRD,111,38,2.45,0,0.1,284,284,14.44,0.56053559396925,0.885927106004974,0.00171482596704993
RGR,111,52.5,4,2.9,3.4,15,305,51.700001,0.577833192315222,0.330820235395514,6.20283937879701
RBC,48,90,0.75,0.65,0.95,25,76,79,0.141771534051836,0.364246938392681,0.00777237646392492
SJR,20,22.5,0.7,0.3,1.05,62,120,23.01,0.0818816652109423,0.36163839516613,0.536043163005992
GSH,20,35,1.15,0,0.6,3,3,29.166,0.298176273310316,0.840963109716543,0.00313506608951949
NDRO,111,5,0.2,0,0.3,234,445,4.35,0.598458381955459,0.554014098675981,0.340899788127966
NMFC,20,15,0.05,0,0.05,27,553,14.25,0.124754552267274,0.203480162711533,0.00679545514536783
TOT,111,52.5,2.35,2.2,2.45,100,2101,53.52,0.112102208155874,0.162679309082585,1.87995018092482
AGN,167,200,16.76,17,18,170,68,204.949997,0.283831593632798,0.282272122146696,18.0841218426572
UBA,230,22.5,0.55,0,1.45,16,16,21.700001,0.210133457573975,0.26084382664615,1.1033423015114
PEP,356,90,25.56,21.85,22.95,50,105,111.43,0.0932761688251693,0.205239423524245,21.4619540213006
WLK,111,50,13.8,32.8,33.5,59,59,83.089996,0.181888279485539,0.559337197706206,33.0899962432963
BVN,48,13,0.6,0.5,0.7,608,498,12.79,0.319028105431233,0.429605896655885,0.495705265026129
AMG,76,190,7.46,7.2,7.9,7,23,189.830002,0.141063992892334,0.231062384336499,4.79157306072001
HOME,167,30,1,0.75,1.35,48,94,22.84,0.539331970306679,0.558936211008465,1.24604820187671
NTP,76,15,0.15,0.05,0.15,100,299,10.85,0.215494656293246,0.55206718628916,0.000163133518771216
SPG,111,165,5.19,5.15,5.6,14,754,161.009995,0.203818174808783,0.207171818362965,5.48270530786054
DG,48,82.5,1.7,1.55,2,16,160,81.050003,0.159468314504228,0.225113512213933,1.24929624605634
SFR,202,40,0.65,0,1.25,1000,1000,36.369999,0.215072237524973,0.237275332739158,1.03662372089316
MNR,139,15,1.4,1.25,1.5,40,136,16.190001,0.140395833455656,0.198602453859214,1.33026278989663
LPI,202,14,1.05,1.25,1.45,400,400,12.93,0.382286528130266,0.487929147210695,1.04623420205439
SBS,20,5,4.4,5.1,5.8,20,10,10.46,0.30167561761262,2.92064842305372,5.46
NAV,27,46,0.65,0.65,0.85,90,90,44.07,0.339694572700315,0.335217020767949,0.869593820157844
DSX,167,6,0.13,0.1,0.2,13,17,3.63,0.334835093243879,0.754302139112227,0.00487050881954761
TTI,167,2.5,0.3,0.2,0.3,15,20,2.86,0.548650849759271,1.31639476263244e-18,0.599818534548611
UAA,48,25,0.04,0,0.04,2000,2092,16.48,0.260767466414327,0.584935999191389,2.08318875271951e-06
SKT,167,30,0.3,0.1,0.25,82,254,24.42,0.252811616110547,0.250756482772692,0.257206954676646
DCT,76,55,2.75,3.1,3.6,1,10,57.919998,0.136391845705409,0.172284744427823,3.31943076835272
WRB,48,50,17.1,16.1,19.1,2,0,66.739998,0.225446750771928,0.9747403352457,16.7402402885128
WWE,20,15,7.1,8.4,8.8,200,200,23.549999,0.176859825128583,1.42114320146132,8.549999
LTM,76,12.5,0.72,0.55,0.7,5,65,13.25,0.264090137948098,5.03538821967635e-18,1.06442394079877
EVR,76,85,1.7,1.4,1.8,180,126,80.25,0.278666282342377,0.246193767351042,2.23409774777301
HTH,48,30,0.05,0,0.1,5,16,26,0.352092808581332,0.278807147455018,0.234504430231212
BPT,20,22.5,0.4,0.2,0.4,278,371,22.450001,0.23823328690716,0.20228851602919,0.475346763760136
WGL,202,75,10.2,7.4,12,1,2,84.199997,0.0469865578598257,0.270444692333298,9.20033665677241
GWRE,20,55,5,22.2,23.6,13,13,77.860001,0.378801826922138,1.12203813432136,22.8600597652809
RYI,20,10,1.01,0.95,1.4,70,299,10.85,0.659493792866534,0.939938948571959,1.153707035413
SVU,20,21,1.81,1.4,1.6,4,37,21.75,0.418101486248764,0.595451905580232,1.26225263285855
KMI,6,19.5,0.05,0.04,0.09,190,744,19.18,0.15516507481749,0.21514780622956,0.0437165471503755
ALL,839,95,8.55,7.7,9.35,59,60,91.910004,0.223947662424616,0.192198479055683,11.1124138563144
STO,48,20,0.55,0.5,0.6,20,82,20.09,0.122692439022168,0.191019973861765,0.402581547175314
VC,48,135,0.95,1.1,1.4,1,1,123.769997,0.158695318100249,0.277793794210991,0.213446244794108
MTZ,20,46,1.5,1.45,1.6,74,1226,46.400002,0.318124711493349,0.322453911030487,1.58145941756209
APTS,20,12.5,5.6,5.9,6.8,150,2,18.879999,0.192918102388935,1.63910979910828,6.379999
NJR,48,40,2.6,2.2,3.3,6,6,42.150002,0.119335802168517,0.344938747284713,2.2476887271856
CSLT,139,5,0.34,0.35,0.5,5,148,4.3,0.320277164420719,0.707345518819731,0.117177560291425
SOL,20,1,1.55,0,4.9,10,10,2.33,0.508315909146103,4.9684679404189,1.33000000000001
KEM,76,3,10.65,17.8,18.4,42,30,21.129999,0.535794826592359,2.87604816806128,18.129999
TOT,111,45,9.8,8.5,9,1200,10,53.52,0.112102208155874,0.277217595659652,8.52227037128555
NNN,76,40,2.25,2.1,2.5,25,318,41.66,0.139772383233487,0.205782839837754,2.07284116851957
CLI,111,30,0.04,0,0.1,20,50,23.709999,0.134313735302842,0.272083485705131,0.000398199946308877
CRL,48,120,0.62,0,3.8,10,10,108.019997,0.142960125405502,0.515185235762546,0.0463748310930656
ESS,20,200,51.39,53.1,55.2,30,0,254.029999,0.138633824819998,0.698093597014611,54.0299990000001
AVY,20,95,4.35,3.6,4.1,33,422,98.339996,0.150581881623914,0.221846890984468,3.63463212214384
FUN,76,80,0.07,0,0.15,12,79,64.120003,0.196730038846217,0.278416090765637,0.014346657365603
HY,48,75,3.5,3.9,4.9,22,22,76.440002,0.234970117189509,0.378252147206033,3.35699864106884
MHO,111,22.5,3.77,4.5,4.9,40,0,26.73,0.142424708067416,0.400007069653104,4.23958605472374
NYLD,139,20,0.7,0.55,0.8,50,5202,19.299999,0.167896930667874,0.23074867320162,0.509341854182457
DB,20,16,1.36,1.35,1.39,2878,2185,17.280001,0.302190478521148,0.332404908658174,1.36261336296852
RDN,111,25,0.15,0,0.1,300,428,18.690001,0.312719496185929,0.33629690929064,0.0702070403516197
FIS,48,100,0.49,0.41,0.57,20,20,93.389999,0.0951832577460756,0.190877356828191,0.0297768682177746
VVI,48,60,1.3,2.55,3,59,69,60.900002,0.15004257659287,0.288804327668218,1.81082431609531
AG,20,16,0.03,0,0.05,180,110,6.84,0.428925037741471,1.90602421570681,0
FELP,48,5,0.1,0,0.15,15,55,4.23,0.332356658091901,0.646463070162718,0.0208613546927439
MPC,20,55,1.87,1.67,1.8,2887,45102,56.080002,0.249944894351369,0.227996030231631,1.9071048456907
SALT,20,5,2.14,1.95,2.2,2010,2010,7.05,0.543286647726044,1.41127573854908,2.05079434631599
RACE,27,108,4.8,4.1,4.5,18,18,110.480003,0.325876402964855,0.261910051821364,5.227240294252
TEL,20,75,7.6,7.9,8.8,630,706,83.059998,0.132163051924556,0.451332799127432,8.06030906863593
CAT,6,125,0.73,0.67,0.79,246,326,124.709999,0.124345111311638,0.145283026112264,0.657499702191146
RM,48,25,0.65,0.3,1,10,0,24.209999,0.256951070881654,0.382007313481228,0.573038168385157
MOS,34,22.5,0.49,0.42,0.58,283,283,21.59,0.259934829124064,0.360747516723045,0.334842992114266
AXL,20,19,0.12,0.05,0.15,500,316,17.58,0.357551636907383,0.36132480357735,0.145798487253108
HOG,475,65,0.65,0.68,1.15,5,49,48.209999,0.211473291850964,0.246156936106914,0.696025355277714
TKR,20,50,0.5,0.35,0.5,45,142,48.549999,0.189803956215201,0.233162049836087,0.333144117643853
XRF,230,10,0.1,0,0.25,60,0,6.59,0.554123335755877,0.506543670925946,0.323193834168792
AL,48,45,0.53,0.5,0.6,2808,477,42.619999,0.194395279769088,0.23662962720236,0.390440547217702
MHK,48,240,11.55,11.6,12.6,30,233,247.509995,0.175958114735863,0.235758726998698,10.6682831634942
CNX,111,21,0.2,0.19,0.25,17,102,16.940001,0.313355636712305,0.35328923426538,0.166774938656081
CPT,48,95,1.5,0.65,1.7,60,82,91.449997,0.146237367701966,0.234630817255158,0.684652028688301
ARW,76,80,3.38,3,3.8,3,26,80.410004,0.12191449753383,0.246096203125618,1.99230710199381
FSIC,111,10,0.03,0,0.05,20,159,8.45,0.180411998009825,0.230064306789195,0.0170046915174098
IBN,48,10,0.08,0,0.04,10,10,8.56,0.145038368005339,0.310899874603971,0.000216739813426009
BGC,48,18,2.4,1.7,2,50,587,18.85,0.329556205658242,0.578055656832346,1.36747852160808
FIG,167,9,0.05,0,0.05,400,2688,7.97,0.0792896936031194,0.151447343205782,0.00183501503062811
HZN,76,17.5,1.1,1,1.9,5,27,17.639999,0.441018018230333,0.573517356872195,1.47930716285091
HHC,111,145,0.1,0.1,0.25,10,127,117.93,0.139543558367127,0.214218544657112,0.0111818704124612
EXPR,475,5,2.46,2.2,2.75,1,18,6.76,0.33650930088461,0.666874560976708,2.03219114644194
DK,20,25,1.7,2,2.25,147,1293,26.73,0.364276268682836,0.493266994053952,2.00205289628069
AVA,76,40,3.02,6.8,16.4,7,0,51.77,0.0511659412957209,1.13964726169849,11.77
OIS,76,35,0.5,0.25,0.65,3,30,25.35,0.237368927145981,0.661052011101145,0.00132945930786377
PFGC,76,30,0.85,0.2,1.25,15,74,28.25,0.256985148857895,0.378679067652666,0.66153356167735
ARC,139,5,0.1,0,0.15,40,50,4.09,0.320207251997422,0.424313413535853,0.0718942974705169
OAKS,20,2.5,1.75,1.65,2,10,10,4.46,0.192712608235291,1.67566968022907,1.96
AMC,20,18,0.08,0.05,0.1,4705,5373,14.7,0.617291986182748,0.641525102458781,0.0857295460661218
QTWO,48,50,0.65,0.55,0.8,100,100,41.650002,0.200108178537534,0.530077850861083,0.00627221172624859
AL,48,45,0.53,0.5,0.6,2808,477,42.619999,0.194395279769088,0.23662962720236,0.390440547217702
HR,139,35,0.54,0.65,1.05,10,14,32.34,0.132503723420819,0.256127539488189,0.243997022005122
RM,48,25,0.65,0.3,1,10,0,24.209999,0.256951070881654,0.382007313481228,0.573038168385157
BOX,20,21,0.12,0.05,0.15,294,527,19.32,0.333186222449785,0.365002610181417,0.114495258816654
MYE,20,20,0.3,0.55,0.85,25,25,20.950001,0.240483486224678,2.29489371729855e-17,1.08263112025694
RLH,20,5,2.2,3.4,4,50,50,8.65,0.252041624898195,2.49529073482917,3.65
CAT,48,90,34.95,34.15,34.95,34,174,124.709999,0.124345111311638,0.488289022435309,34.7099990000001
EL,111,95,15.93,13.9,14.6,30,294,107.839996,0.126326238267037,0.277030218954522,12.9357143435395
STM,111,20,1.15,1.1,1.25,548,9202,19.42,0.316388781684385,0.351676692873131,1.09958566775963
K,475,90,0.46,0.2,0.55,1,85,62.369999,0.211043828087352,0.215764964490528,0.498621954067464
MBT,76,10,0.8,0.65,0.8,68,3906,10.44,0.333970770499909,0.297156147318267,0.865302480096993
BID,111,40,7.95,7,7.4,40,112,46.110001,0.176001753152792,0.374678314279829,6.24225492218775
IRM,202,45,0.45,0.45,0.6,5,29,38.900002,0.18020728878503,0.207848979681043,0.394623544450165
RJF,48,82.5,3.8,3.6,3.9,1418,328,84.330002,0.206040779413942,0.239845524826371,3.50722745239511
GPN,48,100,1.7,1.7,1.95,93,107,95.029999,0.144406558594207,0.279973661292933,0.447157415936438
GIMO,111,35,9.5,8.1,8.6,20,21,42.150002,0.23978238917047,0.481531357593367,7.33359390246228
RPT,167,15,0.1,0.05,0.2,4,845,13.01,0.226869263787018,0.225109833442841,0.204286946001618
SCHW,76,49,0.14,0.05,0.2,20,69,43.740002,0.218181841200601,0.195774115239291,0.291457993099158
VNTV,139,80,1.12,0.8,1.1,3,69,70.470001,0.0925441290425586,0.23152035731484,0.0197308567075153
GTS,111,30,0.25,0.3,0.45,46,46,23.68,0.437807391436585,0.407777193162642,0.554482260974951
XOM,258,105,0.03,0.01,0.07,100,182,81.980003,0.0984933420111294,0.139990026261844,0.00305176104000435
AJG,202,65,0.95,0.6,1.2,120,122,61.549999,0.140161846145725,0.136641186470236,1.25736206682882
ANET,20,185,7.6,7.4,8.1,32,345,189.610001,0.307894292174667,0.313940300050601,8.00019865503525
AJG,202,65,0.95,0.6,1.2,120,122,61.549999,0.140161846145725,0.136641186470236,1.25736206682882
MLI,48,35,0.3,0.3,0.55,25,23,34.950001,0.272774686238721,0.113577866597141,1.35479926529496
